"atlas_block","det_Atlas1","det_Atlas2","transition_state","common_name","alpha_code","water_open_base","developed_open_base","developed_low_base","developed_med_base","barren_land_base","forest_deciduous_base","forest_evergreen_base","forest_mixed_base","shrub_scrub_base","grassland_base","pasture_base","cropland_base","wetlands_woody_base","wetlands_herb_base","developed_high_base","developed_lower_base","developed_upper_base","pasture_crop_base","developed_total_base","forest_total_base","wetlands_total_base","water_open_diff","developed_open_diff","developed_low_diff","developed_med_diff","developed_high_diff","barren_land_diff","forest_deciduous_diff","forest_evergreen_diff","forest_mixed_diff","shrub_scrub_diff","grassland_diff","pasture_diff","cropland_diff","wetlands_woody_diff","wetlands_herb_diff","developed_lower_diff","developed_upper_diff","pasture_crop_diff","developed_total_diff","forest_total_diff","wetlands_total_diff","pa_percent","tmax_38yr","tmax_diff","tmin_38yr","tmin_diff","prcp_38yr","prcp_diff","lon","lat","sr_Atlas1","sr_Atlas2","sr_Diff","grass_pasture_crop_base","grass_pasture_crop_diff"
"4308972CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",4.89967071824021,4.06705561340549,3.03836339572416,0.0695528204740823,0.244600506751043,13.4458412061354,2.46288014572253,3.31808790954772,0.661587603150685,5.65083417116577,4.68363156858681,19.6680877953482,16.9162676244886,20.8735389212592,0,7.10541900912964,0.0695528204740823,24.351719363935,7.17497182960373,19.2268092614057,37.7898065457479,-0.0888963332761366,-0.0840667328012201,0.74166341987737,0.050232592564615,0,0.256072983333853,0.0326629748339204,0.361495101417469,0.548206985230298,-0.191005486681589,-0.708619711919585,2.95859557835413,-3.98308514134555,-0.46098678291705,0.567730553329479,0.65759668707615,0.050232592564615,-1.02448956299142,0.707829279640765,0.942365061481684,0.106743770412436,0.555568347708573,25.3177515331068,-0.248302258943255,12.8955154669912,0.224426821658486,108.133355391653,5.47047825863487,547952.664092676,2333146.28091976,99,109,10,30.0025535351008,-1.733109274911
"4308973CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",2.3299361209621,3.53859162301395,2.52823789569402,0.176861521108993,0.0299958939536891,12.4246245520236,1.60371187892843,2.45000542394769,0.286448606914358,2.45149431697228,2.42143894945218,33.6671283093895,15.0192103210212,21.072314586618,0,6.06682951870796,0.176861521108993,36.0885672588417,6.24369103981696,16.4783418548997,36.0915249076392,-2.45045020233817,-0.18200881244566,0.670448294940301,0.0231849945002835,0,-0.0339563633575942,0.284693582898109,0.299751753177697,0.267351324426254,-0.178455848933271,-0.894603631410177,0.61976164407566,2.86733771583426,-0.137081477432414,-1.15597297393528,0.48843948249464,0.0231849945002835,3.48709935990992,0.511624476994924,0.85179666050206,-1.2930544513677,0,25.3779278303448,-0.259988584016497,12.7855004260415,0.251157359073035,109.642347837749,6.73397786993729,537961.220203946,2332432.11230936,87,100,13,38.540061575814,2.59249572849974
"4308974CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0.513947463886525,3.93350273676215,1.73216796790239,0.102553598516433,0.00386426664576335,19.5828940587789,7.46603490421297,6.42001209926888,1.54739467628448,7.41171376412013,1.74022444387466,29.211746747942,19.3254248969591,1.00465410819989,0.00386426664576335,5.66567070466454,0.106417865162196,30.9519711918167,5.77208856982674,33.4689410622607,20.3300790051589,-0.247313065328854,-0.0782794139039833,0.37118420433781,0.0348367666003708,0.00340427466126165,0.00386426664576335,0.00338612347150402,0.495105052283839,2.03975693962775,-0.608325351553767,-0.898239615273464,-0.933149441012902,-0.662068871432634,0.537133063761104,-0.0612949328838037,0.292904790433827,0.0382410412616325,-1.59521831244554,0.331145831695459,2.5382481153831,0.4758381308773,0,25.4087393409327,-0.251862074199476,12.6736846472088,0.274834231326455,110.847919966045,8.74857470863743,527968.845531602,2331731.08639608,80,71,-9,38.3636849559368,-2.493457927719
"4308975CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0.679862899910936,3.32801731890497,0.853466072471716,0.0386434838706324,0.0115930451611897,36.2297525528229,2.77095487442159,5.80614771412762,1.36665585499265,6.48633870269834,2.44897735948286,21.105865784522,16.3652507328951,2.50847360371753,0,4.18148339137668,0.0386434838706324,23.5548431440049,4.22012687524731,44.8068551413721,18.8737243366126,-0.245177195300714,-0.114626109887474,0.462208401232119,0.00772869677412649,0,0.00772869677412649,-1.09710746807455,0.0096289986231608,0.738252744695348,-0.45834129708211,0.652657284574084,2.32161501335757,-2.19925861002683,-0.396070634459647,0.3107614788008,0.347582291344645,0.00772869677412649,0.122356403330738,0.355310988118771,-0.349225724756053,-0.0853091556588481,0,25.302949453655,-0.156815478676243,12.4810414816204,0.226947734230443,113.68546917564,9.10726808246814,517975.557474093,2331043.20432176,78,94,16,30.0411818467032,0.775013687904822
"4308976CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",1.5417105147072,5.85556908319334,1.87176953674939,0.146847609280791,0.0734238046403955,29.1665027389105,2.57474099163036,3.87993379095271,0.529362458399614,4.47374172903706,10.075615747723,33.8284035516561,4.37091915180141,1.60759488054761,0.00386441077054713,7.72733861994274,0.150712020051338,43.9040192993791,7.87805063999408,35.6211775214936,5.97851403234902,-0.325476259796043,-0.0779922929131125,0.538391832172986,0.0425085184760185,0,-0.0888814477225841,0.0583760017211361,0.549910079912781,1.09113605242537,-0.275806864470862,-2.43960536773695,-4.07749309078149,4.98749206035337,-0.199831979861337,0.217272758220724,0.460399539259873,0.0425085184760185,0.90999896957188,0.50290805773589,1.69942213405929,0.0174407783593873,3.44041643928383,25.2425752438997,-0.0767463884855566,12.3925942621733,0.219068276254754,114.324720483077,13.8299821552477,507981.373220921,2330368.46731606,88,89,1,48.3777610284162,-1.52960639816507
"4308978CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",5.95265849205462,3.84735430192609,1.99244540620427,0.0452432989229222,0.0115934343774581,6.68519011943725,2.20245261077524,5.16739753562012,0.361995184657527,3.54208805103866,0.4852243274889,36.6495565751783,31.6724370884962,1.38049909569666,0.00386447812581936,5.83979970813037,0.0491077770487416,37.1347809026672,5.88890748517911,14.0550402658326,33.0529361841928,-0.564165670948934,-0.0508855989484807,0.399165442301639,0.0270513468807355,0,0.0154579125032775,0.674302551072086,-1.26494566264881,0.0142079413560463,0.182171505245387,0.534510687449981,0.604963025361014,-0.806124014764748,0.0146134483533764,0.219677086787425,0.348279843353158,0.0270513468807355,-0.201160989403732,0.375331190233894,-0.576435170220673,0.234290535140801,2.21406370339726,25.462234848424,-0.15618223893015,12.4838359230443,0.370462417602539,110.07334568626,18.6813388623689,487990.385551539,2329058.43317339,95,82,-13,40.6768689537059,0.333349698046249
"4308981CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",2.26658014943418,2.18535049074213,0.675226078778807,0.0696943593483521,0,1.90910231472153,0.0929258124644694,0.0658224504956659,0.0271033619688036,0.507220059701896,6.71869864262258,20.132289313293,8.57921284368151,56.7707741227471,0,2.86057656952093,0.0696943593483521,26.8509879559156,2.93027092886928,2.06785057768167,65.3499869664286,-0.172323123056821,-0.162620171812821,0.398806611826681,0.0193595442634311,0,0,-0.00387190885268618,0.00387190885268623,0.0232314531161174,-0.0193595442634311,-0.0619505416429796,1.57370846881075,-1.81859975022871,-0.0158228489255769,0.235569901913365,0.23618644001386,0.0193595442634311,-0.244891281417964,0.255545984277291,0.0232314531161175,0.219747052987785,25.9538267138083,25.2262534593281,-0.176246944226719,12.9657501421477,0.2147620351691,106.738096437956,1.69663057829204,556921.648472691,2347779.01481878,93,126,33,27.3582080156175,-0.306841823060944
"4308981CW",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0.0464637699770204,2.30859593002388,0.402525643511897,0.00774396166283674,0,3.37889855729023,0,0,0.0949470901806129,0.456893738107368,4.69848415595353,2.42911228825845,14.7764272200409,71.3999076449933,0,2.71112157353578,0.00774396166283674,7.12759644421199,2.71886553519862,3.37889855729023,86.1763348650341,-0.154879233256735,-0.24793422106044,0.285323859415557,0.00774396166283674,0,0,-0.0945345295532767,0,0,-0.0536832399660746,-0.0813115974597857,-0.167448611983698,0.227782565032037,-0.791554922248894,1.07049596941847,0.0373896383551178,0.00774396166283674,0.0603339530483389,0.0451336000179543,-0.0945345295532767,0.278941047169582,82.3625775983793,25.2642365003887,-0.181553388896742,12.9127450993187,0.212769909908898,106.864950380827,2.70971539146021,551935.665429731,2347414.38603656,91,129,38,7.58449018231936,-0.0209776444114468
"4308982CE",0,1,"Colonization","Red-bellied Woodpecker","RBWO",0.0930315996443715,2.891144207582,0.881161049174984,0.0438608931948674,0.100673244230494,7.7180763105685,1.84696682684407,1.50281229677206,0.191582807681562,2.26049037755439,2.77092995994942,19.6959524455062,24.2380015461352,35.7653164351619,0,3.77230525675699,0.0438608931948674,22.4668824054556,3.81616614995186,11.0678554341846,60.0033179812971,-0.0528759331962599,-0.0507024238011429,0.251698051698406,0.0232173460079436,0,-0.011616143565057,0.444375108829854,-0.23771816690974,0.290900600513651,-0.0589117188882514,-0.311618044153644,-0.341344058989034,0.108677451105482,-0.248966640844703,0.194884572192493,0.200995627897263,0.0232173460079436,-0.232666607883552,0.224212973905207,0.497557542433766,-0.0540820686522068,30.3878694898084,25.252271953382,-0.183514444451585,12.8303576017681,0.199204193918328,107.245790481567,3.79414708990799,546949.443650554,2347053.03639516,88,109,21,24.72737278301,-0.544284652037196
"4308983CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",2.93510317763841,3.08632824570957,1.89559777730928,0.0397092790581254,0,15.398079235816,5.20751116091511,2.88464784733754,0.656576584870234,3.37232786037668,0.259406090752294,16.933186947256,40.1450264432438,7.18649934971693,0,4.98192602301885,0.0397092790581254,17.1925930380083,5.02163530207698,23.4902382440687,47.3315257929607,-0.240074402392588,-0.122078880906708,0.304063529421365,0.0116165033415768,0,0,-0.0109852367091374,0.0880689608482612,0.368023687236944,-0.21988445411467,0.167892266706283,0.062983743044897,-0.639400673846421,0.285932300036443,-0.0561573426662489,0.181984648514657,0.0116165033415768,-0.576416930801525,0.193601151856233,0.445107411376064,0.229774957370196,1.64392914193248,25.2919571023238,-0.193160308034795,12.7332784251163,0.212621588456004,106.938043393587,6.52228887457596,536976.292597782,2346340.17535254,92,89,-3,20.564920898385,-0.408524664095242
"4308983SE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",2.90212099672856,4.49406872324377,1.35739561261747,0.0270864626361332,0.00386949466230474,6.90366738421934,1.27691608089418,2.08614746780907,0.44813192324272,4.60816348642687,2.46394303965491,12.9982257003947,31.337601954887,29.092661672583,0,5.85146433586124,0.0270864626361332,15.4621687400496,5.87855079849737,10.2667309329226,60.43026362747,-1.25758576524904,-0.0565966830653357,0.146716350548467,0.0116084839869142,0,0.015477978649219,0.21381432382788,0.170509926231708,0.235675211447912,-0.0805299303237698,-0.441217966553703,-0.882032092236095,1.3900610684627,0.0606400919984544,0.473459002274687,0.0901196674831306,0.0116084839869142,0.508028976226605,0.101728151470045,0.619999461507502,0.534099094273145,48.6692282052547,25.32597140262,-0.210828881514697,12.7639939157586,0.223004290932103,107.723110500135,7.40881729125977,537304.575969124,2341704.51928085,112,118,6,20.0703322264765,0.066811009672902
"4308984CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0.00387226846871145,3.32402612123004,0.576675100650959,0.0309781477496916,0,10.0770216526113,0.75049822337961,5.42198892909064,0.321791463577433,2.5940432706838,0.772867066070891,22.8492267546109,39.3515407939251,13.9254702079509,0,3.900701221881,0.0309781477496916,23.6220938206818,3.93167936963069,16.2495088050815,53.277011001876,-0.00387226846871144,0.0779256550604974,0.125771487027559,0.0116168054061343,0,0,-0.526183382621861,-0.153059643031281,0.704789458814487,-0.201939149528422,-0.267321951317819,-0.443037799581391,0.711810585781631,0.267643999348813,-0.30414379688964,0.203697142088056,0.0116168054061343,0.268772786200238,0.21531394749419,0.0255464331613435,-0.0364997975408272,4.67292834179109,25.3224867770546,-0.198401200143913,12.6417081983466,0.246131043685111,107.726089778699,4.35955750314812,527002.212480852,2345640.43286363,78,77,-1,26.2161370913656,0.00145083488241898
"4308985CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0.522767256232594,4.4385919951173,1.32534493106319,0.0621501084370278,0,23.1454440092535,5.03237621188672,7.49173797188109,2.20570188257926,9.21909244753238,6.35492545495333,23.0333008549211,13.946220220753,3.22234665538949,0,5.76393692618049,0.0621501084370278,29.3882263098745,5.82608703461751,35.6695581930213,17.1685668761425,-0.194230109958995,0.0373473428608824,0.345665985778425,0.049313718930646,0,0.00387235004616736,0.0692135698424714,1.22906034779909,1.59643460121676,-1.20917698607257,-2.46395408436259,1.84775055463041,-1.35763704782385,-0.227856045073246,0.274195802186394,0.383013328639307,0.049313718930646,0.490113506806566,0.432327047569953,2.89470851885832,0.0463397571131487,4.7595875642907,25.2064746053595,-0.132101159346732,12.4573118059259,0.227032159504137,109.827670850252,7.05877765856292,517027.220625064,2344953.81022671,73,92,19,38.6073187574069,-1.97384057755602
"4308986CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0.0348517111412875,4.09233727924924,1.18146876357851,0.073575834631607,0.0851930716787028,9.11717226295183,6.51443766113423,7.31392830138458,0.411474760978801,8.2463029605647,1.41033553338772,57.301347445752,3.83677296157532,0.365311802595348,0.0154896493961278,5.27380604282775,0.0890654840277347,58.7116829791397,5.36287152685549,22.9455382254706,4.20208476417066,-0.255579215036108,-0.111497577931252,0.209110266847725,0.0464689481883833,0.00774482469806389,0.0611058473680767,-0.507437777166135,1.96421762955775,0.564634001111684,-0.0376321880116385,-3.20592164082491,0.369275743737971,0.962375090683352,-0.0397570667797358,-0.0271068864432236,0.0976126889164721,0.0542137728864472,1.33165083442132,0.151826461802919,2.0214138535033,-0.0668639532229589,0,25.1415295349924,-0.0888982070119759,12.3391600909986,0.232682228088379,110.903286783319,12.1981165032638,507051.334259024,2344280.30856364,70,77,7,66.9579859397044,-1.87427080640359
"4309011SW",1,1,"Persistence","Red-bellied Woodpecker","RBWO",3.60516397704209,3.67007560289916,0.695215293499795,0.0674637987736527,0.0305199066839542,58.859974263442,1.2017213256807,0.872513525350259,0,0.190749416774714,26.5813245252842,3.64198512254717,0.365838906899154,0.217454335123174,0,4.36529089639895,0.0674637987736527,30.2233096478313,4.4327546951726,60.934209114473,0.583293242022328,-0.152599533419771,0.403450846304695,0.0101964013662296,0.0152599533419771,0,0,0.339128050688871,-0.0228899300129657,0.00762997667098853,0,-0.0152599533419771,-2.60066629536134,2.0119354954278,0.0114449650064828,-0.00762997667098855,0.413647247670925,0.0152599533419771,-0.588730799933536,0.428907201012902,0.323868097346889,0.00381498833549432,62.5217340422085,25.2669247577065,0.229403345208418,12.9954510488008,0.600986129359194,120.38181325009,2.21278461657073,478483.948944582,2239904.20256197,87,151,64,30.414059064606,-0.603990753275513
"4309012CE",0,1,"Colonization","Red-bellied Woodpecker","RBWO",0.011452599528819,3.87888738939108,1.29085373224194,0.0512866929509735,0.0992558625830983,34.3829629666254,0.750827947665026,0.604626751889335,0,0,40.6077200072774,18.3068559171419,0.015270132705092,0,0,5.16974112163302,0.0512866929509735,58.9145759244192,5.22102781458399,35.7384176661798,0.015270132705092,-0.011452599528819,0.347700694244961,0.070552369589272,0.00198076075991524,0,0,-0.018631115316083,-0.0305402654101841,-0.00763506635254596,0,-0.000956260293873886,-10.7701187851169,10.4191002674242,0,0,0.418253063834233,0.00198076075991524,-0.351018517692644,0.420233824594148,-0.0568064470788201,0,0,25.0469970703125,0.252407475521693,12.9006347154316,0.705738067626953,123.287590930336,1.81037882754678,473141.016363348,2244236.69586073,67,87,20,58.9145759244192,-0.351974777986518
"4309013CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0,4.53240352107253,0.671928663846898,0.0152699963465738,0,48.5530387668636,0.298621882444078,0.679130334863284,0,0,35.8859948331628,9.26053952606085,0.041992489953078,0.0610799853862952,0,5.20433218491943,0.0152699963465738,45.1465343592236,5.219602181266,49.530790984171,0.103072475339373,0,0.274279583550202,0.0267224936065041,0.0114524972599304,0,0,-0.0761939306675004,0.0152699963465738,0.00763499817328683,0,0.0114524972599304,-3.90584895155367,3.6046908233316,0,0.0305399926931476,0.301002077156705,0.0114524972599304,-0.30115812822207,0.312454574416636,-0.0532889361476521,0.0305399926931476,0.433781299414878,25.503858666671,0.165238029078434,13.1175036430359,0.573711043909977,120.134642350046,5.7271086040296,463032.691775081,2243621.00618071,71,82,11,45.1465343592236,-0.28970563096214
"4309014CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0.00381744554138907,4.83208043324806,2.48337570704095,0.975659567893964,0,31.2398833129708,0.232864178024733,0.260885293415151,0,0.0343570098725017,25.6591281322796,34.1394990868523,0,0,0.138449832860621,7.31545614028901,1.11410940075459,59.7986272191318,8.4295655410436,31.7336327844107,0,-0.0343570098725017,0.565287225235734,0.553577922053484,0.217949424076709,0.016291575536171,0,-0.400831781845852,0,0,0.0305395643311126,0.00763489108277815,-5.09758127963101,4.14148946903337,0,0,1.11886514728922,0.23424099961288,-0.956091810597634,1.3531061469021,-0.400831781845852,0,5.31682208436105,25.1295153969213,0.106605730558694,13.0678979221143,0.7021460784109,126.070564972727,11.2243413423237,452923.566124529,2243018.61278532,61,77,16,59.8329842290043,-0.948456919514856
"4309015CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0,4.64048137933155,1.34751944613079,0.103238653858375,0.0801648241469721,47.4286701050153,1.26011008628684,1.21165607707251,0,0,36.8763125150811,5.73867074609767,1.00396898812636,0.309207178852607,0,5.98800082546234,0.103238653858375,42.6149832611787,6.09123947932072,49.9004362683746,1.31317616697897,0,0.246774920573865,0.0961556639010324,0.00763474515685449,0,0.0877995693038266,-0.0691904506848928,-0.00757157945529419,-0.00381737257842718,-0.0114521177352817,0.0751960474351999,2.31250263756073,-2.75693629894818,-0.0152694903137089,0.0381737257842724,0.342930584474898,0.00763474515685449,-0.444433661387443,0.350565329631752,-0.0805794027186195,0.0229042354705635,5.45203937480645,25.4827432632446,0.0501442959434115,13.3045988835787,0.583105338247199,120.735821573358,8.55679923609684,442813.656837785,2242429.51676495,70,92,22,42.6149832611787,-0.369237613952243
"4309016CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0,3.85815729521237,1.87799250689838,0.149031733648424,0.232499765241048,38.6524279950415,0.0381728007671612,0.204715318068988,0,0.00763456015343223,39.5875184887656,15.3809000330517,0.00331494299800566,0,0.00763456015343223,5.73614980211075,0.156666293801856,54.9684185218173,5.8928160959126,38.8953161138776,0.00331494299800566,0,0.247711803190331,0.16549302145408,0.0801628816110384,0.00763456015343223,0.204619664091121,-0.60451170623449,0,-0.00381728007671611,0.0229036804602967,0.106883842148051,-17.366635380628,17.1395549138308,0,0,0.413204824644412,0.0877974417644707,-0.22708046679714,0.501002266408883,-0.6083289863112,0,0,25.1109224620618,-0.0481736032586362,13.2400557618392,0.609299157795153,122.998791343287,7.66247076737254,432702.981445667,2241853.71909773,64,71,7,54.9760530819707,-0.120196624649089
"4309017CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",0.00763433631240567,3.27934718968365,0.662671543037199,0.045806017874434,0,53.387110398174,0.120745944398519,0.200404680266835,0,0.0419888497182312,36.216135032793,6.03815600774175,0,0,0,3.94201873272085,0.045806017874434,42.2542910405348,3.98782475059529,53.7082610228393,0,0.00763433631240567,0.160321062560519,0.0681108544345244,0.0305373452496227,0,0,0.0098021995559705,-0.00763433631240568,-0.045806017874434,0.0572575223430425,0.104900549602674,-8.18552167107837,7.80039815520645,0,0,0.228431916995044,0.0305373452496227,-0.385123515871911,0.258969262244667,-0.0436381546308695,0,0,25.5091234508314,-0.029746808503802,13.5262644918341,0.456300233539782,118.172375126889,8.50006143670333,422591.557490088,2241291.22082966,76,82,6,42.296279890253,-0.280222966269237
"4309017NW",1,1,"Persistence","Red-bellied Woodpecker","RBWO",4.1583787227782,2.65909711795668,1.27881153776004,0.183343937668982,0.14132761861984,36.2516199901135,0.0607258921689926,0.175704606932775,0,0.0277069967719608,16.7246851472692,10.2048699756814,21.5086571582519,6.60597297118596,0.019098326840519,3.93790865571672,0.202442264509501,26.9295551229506,4.14035092022622,36.4880504892153,28.1146301294379,-0.0285942851613443,0.180732503849323,0.140933935421177,0.0534753151534531,0.0267376575767266,0.0267376575767266,-0.34426401384421,-0.000526990069058576,-0.0038196653681038,0.019098326840519,0.181232224540725,-3.96715107727487,3.66651801969978,-0.120075167467437,0.168965558526592,0.3216664392705,0.0802129727301797,-0.300633057575094,0.401879412000679,-0.348610669281378,0.0488903910591567,28.7799709942741,25.8317553871556,0.0119749370374187,13.7237333498503,0.347131026418586,115.708065434506,8.50960540771484,417283.180022593,2245662.11597775,91,86,-5,26.9572621197226,-0.119400833034369
"4309018CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",6.8506320292509,1.88389712603958,0.81022828251167,0.0908281682218726,0.0229022211296143,40.2423170381234,0,0.115336399565442,0.0114511105648072,0.212459999930934,10.7291370407355,1.64992000539389,20.6690747200906,16.7079988215868,0.00381703685493572,2.69412540855124,0.0946452050768083,12.3790570461294,2.78877061362805,40.3576534376889,37.3770735416774,0.171619479548467,0.194392316693577,0.100636464975913,0.0229022211296143,0.00763407370987145,0.00381703685493572,0.0743925271863404,0,0,-0.0534385159691001,-0.0267192579845501,-1.73647340279014,1.44339283103302,-0.11436392672443,-0.0877918476635209,0.29502878166949,0.0305362948394858,-0.293080571757116,0.325565076508976,0.0743925271863404,-0.202155774387954,60.2906298407058,25.8275620811864,-0.0343291634007521,13.8265590667725,0.311623021175986,116.567042300576,10.91064453125,412479.402375836,2240742.02291747,90,103,13,12.5915170460603,-0.319799829741666
"4309021CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",8.85639620352157,3.32859087262791,2.65673357822653,0.933327386993008,0.466679830248131,12.178490136241,0.841553792250729,0.286893338267294,0.22168665748927,1.43379942230963,3.97842611457141,41.4578998245479,20.201771095271,2.38505235636809,0.772699391066578,5.98532445085445,1.70602677805959,45.4363259391193,7.69135122891403,13.3069372667591,22.586823451639,-0.106572695627946,-0.402004103991814,0.624691468540321,0.415999311148331,0.405475918084442,0.436077874166287,0.0565617219303451,-0.126233068837609,0.0344272005920753,0.150830872054953,0.224742806557521,-0.326091188461218,-1.55950796845755,0.198378563873479,-0.026776711571614,0.222687364548507,0.821475229232773,-1.88559915691877,1.04416259378128,-0.0352441463151898,0.171601852301865,18.4175109640823,25.8213248001902,0.137483496414987,13.0252251625061,0.631458031503779,112.745852721365,6.85205780832392,482372.244354443,2258799.24457075,93,124,31,46.8701253614289,-1.66085635036125
"4309022CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",4.0839219208547,2.81307728715983,4.50549432534303,0.215655727886117,0.0344270698545439,6.73227269409077,15.109164514572,1.54997677669317,0.975515925682805,3.53024285294156,0.0267766098868674,40.6374073259402,12.9230994694222,6.84693658818589,0.016030911486341,7.31857161250286,0.231686639372458,40.6641839358271,7.55025825187532,23.3914139853559,19.7700360576081,-0.519302114394564,0.236967485033031,0.30600697586169,0.140611111311329,0.0122056815025028,0.0923356098159437,1.03770499886253,-2.55815872237295,0.21345424585624,0.608509809739233,-0.0745668260340473,0.0420775298222203,0.371807948995986,-0.0420775298222207,0.132423795823078,0.542974460894721,0.152816792813832,0.413885478818209,0.695791253708553,-1.30699947765418,0.0903462660008572,25.8076908604542,25.9206835596185,0.139321477789625,13.061429324903,0.580964740953947,113.761778580515,6.13961671528064,472283.06634703,2258171.4001707,84,150,66,44.1944267887687,0.339318652784162
"4309023CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",9.03144917623622,2.13269375827722,1.28149642110931,0.0382519591902387,0.565278123294661,27.8354198549871,2.26085130553713,1.37390176471834,0.103280289813644,1.33057720957933,5.17714691417507,14.1053307412302,18.1082463584777,16.6522509274549,0.00382519591902387,3.41419017938653,0.0420771551092626,19.2824776554053,3.4562673344958,31.4701729252425,34.7604972859326,-1.01922032237395,0.169078398251573,0.0306015673521911,0.0267763714331671,0,0.754527486040945,0.341544391735653,-0.0752477321310936,0.0956298979755967,0.0497275469473103,-0.370759926863005,-1.15067549470403,0.957236327193943,0.0148095979190117,0.175971891222687,0.199679965603764,0.0267763714331671,-0.193439167510093,0.226456337036931,0.361926557580158,0.190781489141699,42.63073018555,25.870177018015,0.151770139995374,13.0953360105816,0.510123804995889,115.961538314819,8.24249970285516,462193.071239211,2257556.8269211,83,110,27,20.6130548649846,-0.564199094373098
"4309024CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",9.47906624293594,4.77697263968774,4.2141519998662,0.958216497553594,0.275410261096407,18.0267835634712,1.10009954294193,0.647611198216972,0.12622970300252,2.73801326122023,10.3821331266374,25.4268688966881,10.0427075318067,11.3515451631368,0.454190371738267,8.99112463955395,1.41240686929186,35.8090020233255,10.4035315088458,19.7744943046301,21.3942526949435,-0.2333336934289,-0.677128697180836,1.01357049753072,0.630346827369461,0.328111637143848,0.110929132941608,-1.15087307493198,-0.23502407680142,0.00518673383372548,0.0153005700609115,0.315523382121411,1.94122770066501,-2.00663971179159,-0.00747037483400348,-0.0497268526979617,0.336441800349881,0.958458464513309,-0.0654120111265826,1.29490026486319,-1.38071041789967,-0.0571972275319652,30.1090456757438,25.970360705727,0.159291116814863,13.1901739271064,0.469703523736252,115.441652297974,9.13131733944542,452102.276495569,2256955.52586666,95,124,29,38.5470152845457,0.250111370994828
"4309025CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",5.05753647790902,1.55340845656338,1.12892651493717,0.0382506964335216,0.451358217915555,28.6543230525455,8.36926002308355,1.30783224640668,1.19640497765708,2.95295376466787,11.3687230257596,9.49944614036567,17.3759615952001,11.0456148105553,0,2.68233497150055,0.0382506964335216,20.8681691661253,2.72058566793407,38.3314153220357,28.4215764057554,-0.388409879469725,0.0997748137161996,0.149121144684278,0.0267754875034651,0,0.0497259053635781,-0.397535732692081,-0.64244851099247,-0.0334023461710535,0.372255702198348,0.562585597088557,-0.861648468677497,0.731885156138066,0.246862792371367,0.0844583389389726,0.248895958400477,0.0267754875034651,-0.129763312539431,0.275671445903943,-1.0733865898556,0.331321131310339,30.6804316157566,25.9227036425942,0.138185099551553,13.2875576019287,0.454668346204254,115.848657608032,9.16203006945159,442010.6995657,2256367.49801627,78,122,44,23.8211229307932,0.432822284549126
"4309026CE",1,1,"Persistence","Red-bellied Woodpecker","RBWO",9.04982699139558,2.52506135145034,1.46686194554281,0.019124886782212,0,22.9182999277494,0.101606760149991,0.0803245244852904,0.521716665603737,0.840559227651596,8.56693937828488,9.99434649739591,36.6959726618585,7.21935918164976,0,3.99192329699315,0.019124886782212,18.5612858756808,4.01104818377537,23.1002312123846,43.9153318435083,0.069347009246945,0.202193897010572,0.258984014699575,0,0,0,0.316322198501979,-0.738897246227681,0,0.249941636367074,-0.043920548784516,0.778474259054802,-1.07637659151463,-0.145349139544813,0.129280511190696,0.461177911710148,0,-0.297902332459834,0.461177911710148,-0.422575047725701,-0.0160686283541125,59.5694322570404,25.94618556374,0.12306614925987,13.419151004992,0.436746496903268,113.10364151001,7.42142406262849,431918.357903523,2255792.74448285,86,100,14,19.4018451033324,-0.34182288124435
